,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
0,1,Lynn Anderson,"I beg your pardon, I never promised you a rose garden
Along with the sunshine there's gotta be a little rain sometime
When you take, you gotta give, so live and let live and let go, oh, oh, oh, oh
I beg your pardon, I never promised you a rose garden

I could promise you things like big diamond rings
But you don't find roses growin' on stalks of clover
So you better think it over
Well, if sweet talking you could make it come true
I would give you the world right now on a silver platter
But what would it matter?
So smile for a while and let's be jolly; love shouldn't be so melancholy
Come along and share the good times while we can

I beg your pardon I never promised you a rose garden
Along with the sunshine there's gotta be a little rain sometime
I beg your pardon I never promised you a rose garden

I could sing you a tune and promise you the moon
But if that's what it takes to hold you I'd just as soon let you go
But there's one thing I want you to know
You'd better look before you leap; still waters run deep
And there won't always be someone there to pull you out
And you know what I'm talking about
So smile for a while and let's be jolly; love shouldn't be so melancholy
Come along and share the good times while we can

I beg your pardon, I never promised you a rose garden
Along with the sunshine, there's gotta be a little rain sometime

I beg your pardon, I never promised you a rose garden
Along with the sunshine, there's gotta be a little rain sometime",Rose Garden,Rose Garden,1970,2,2:52,Track 'A',Single,True
1,2,Elvis Presley,"There goes my only possession
There goes my everything

I hear footsteps slowly walking
As they gently walk across the lonely floor
And a voice is softly saying
Darling this will be goodbye for evermore

There goes my reason for living
There goes the one of my dreams
There goes my only possession
There goes my everything

As my memory turns back the pages
I can see the happy years we've had before
Now the love that kept this heart beating
Has been shattered by the closing of the door",There Goes My Everything,There Goes My Everything,1971,2,2:58,Track 'A',Single,True
2,3,Bobby Goldsboro,"There he sits with a pen and a yellow pad
What a handsome lad, that's my boy
B-R-L-F-Q spells mom and dad
Well that ain't too bad, 'cause that's my boy
Well you can have your TV and your nightclubs
And you can have your drive-in - picture show
I'll stay here with my little man near
We'll listen to the radio
Biding my time watching Scotty grow

Making a castle out of building blocks
And a cardboard box, that's my boy
Micky Mouse says it's thirteen o'clock
Well that's quite a shock, but that's my boy
In four short years I've gone from rags to riches
And what I did before that, I don't know
So let it rain on my windowpane
I got my own rainbow
And we're sitting here shining,
Watching Scotty grow

Riding on daddy's shoulders off to bed
Old sleepyhead, that's my boy
Gotta have a drink of water and a story read
A teddybear named Fred, that's my boy
What's that you say momma, come on and keep your feet warm?
Well save me a place I'll be there in a minute or so
I think I'll stay right here
And say a little prayer before I go
Me and God are watching Scotty grow
Me and God are watching Scotty grow",Watching Scotty Grow,Watching Scotty Grow / Water Color Days,1970,2,2:28,Track 'A',Single,True
3,4,Jack Blanchard & Misty Morgan,"Take away the trees and the birds
All have to sit upon the ground, uum
Take away their wings and
The birds will have to walk to get around
And take away the bird baths
And dirty birds will soon be ev'rywhere
Take away their feathers and
The birds will walk around in underwear
Take away their chirp and the
Birds will have to whisper when they sing
And take away their common sense and
They'll be headed southward in the spring

Oh remember my darling
When spring is in the air
And the bald headed birds
Are whisp'ring ev'rywhere
You can see them walking
Southward in their dirty underwear
That's Tennessee Bird walk

How about some trees so the birds


Won't have to sit upon the ground, uum
How about some wings so the
Birds won't have to walk to get around
And how about a bird bath or two
So the birds will all be clean
How about some feathers so their
Underwear no longer can be seen
How about a chirp so the birds
Won't have to whisper when they sing
And how about some common sense so they
Won't be blocking traffic in the spring

Oh remember my darling
When spring is in the air
And the bald headed birds
Are whisp'ring ev'rywhere
You can see them walking
Southward in their dirty underwear
That's Tennessee Bird walk",Tennessee Bird Walk,Tennessee Bird Walk,1970,2,2:52,Track 'A',Single,True
4,5,Conway Twitty,"Hello darlin'
Nice to see you
It's been a long time
You're just as lovely
As you used to be.

How's your new love
Are you happy
Hope you're doin' fine
Just to know it
Means so much to me.

What's that darlin'
How am I doin'
Guess I'm doin' all right
Except I can't sleep
And I cry all night till dawn.

What I'm trying to say
Is I love you and I miss you
And I'm so sorry
That I did you wrong.

Look up darlin'
Let me kiss you
Just for old time sake
Let me hold you
In my arms one more time.

Thank you darlin'
May God bless you
And may each step you take
Bring you closer
To the things you seem to find.

Goodbye darlin'
Gotta go now
Gotta try to find a way
To lose these memories
Of a love so warm and true.

And if you should ever find it
In your heart to forgive me
Come back darlin'
I'll be waitin' for you...",Hello Darlin',Hello Darlin',1970,11,2:25,Track 'B5',Album,True
5,6,Ray Price,"Don't look so sad
I know it's over
But life goes on 
And this old world will keep on turning
Let's just be glad 
We had some time to spend together
There's no need to watch the bridges 
That were burning

Lay your head upon my pillow 
Hold your warm and tender body close to mine
Hear the whisper of the raindrops 
Blowing soft against the window
And make believe you love me 
One more time for the good times

I'll get along
You'll find another
And I'll be here
If you should find you ever need me
Don't say a word about tomorrow or forever
There'll be time enough for sadness when you leave me

Lay your head upon my pillow 
Hold your warm and tender body close to mine
Hear the whisper of the raindrops 
Blowing soft against the window
And make believe you love me 
One more time for the good times",For The Good Times,For The Good Times,1970,11,,Track 'A1',Album,True
6,7,Glen Campbell,"Honey, I know I've said it too many times before.
I said I'd never say it again.
I guess I shouldn't say anything at all since you're supposed to belong to him.
But I just can't let you go without telling you just how much I love you.

So that is why I'm gonna say it one more time

Honey, come back I just can't stand
Each lonely day's a little bit longer
Than the last time I held you
Seems like a hundred years ago

Back to his arms and never know
The joy of love that used to taste like
Honey, come back where you belong to only me.

Well, I guess that's about all I gotta say.
So I'm just gonna take my bags and I'm gonna walk.
I know those bright lights are callin' ya, honey.
Big fine cars and fancy clothes.
But if you ever want somebody to just love ya,
And some day you just may, just give me a call-you know where I am.

And here is what I'll say

Honey, come back where you belong to only me.
Honey, come back

Where you belong to only me.
Honey, come back where you belong to only me.",Honey Come Back,Honey Come Back,1970,2,,Track 'A',Single,True
7,8,Elvis Presley,"Oh how many arms have held you
And hated to let you go
How many, oh how many, I wonder
But I really don't want, I don't wanna know

Oh how many lips have kissed you
And set, set your soul aglow, yes they did
How many, oh how many, I wonder, yes I do
But I really don't want to know

So always make, make me wonder
And always make, make me guess
And even, you know even if I ask you
Oh darling oh don't you, don't confess

Just let it, let it remain your secret
Oh for darling, darling I love you so
No wonder, yeah no wonder, I wonder
Mmm, 'cause I really don't want, I don't wanna know",I Really Don't Want To Know,I Really Don't Want To Know,1970,2,2:45,Track 'A',Single,True
8,9,Sonny James,,It's Just A Matter Of Time,It's Just A Matter Of Time,1970,10,2:34,Track 'A1',Album,True
9,10,Tom T. Hall,"One time I spent a week inside a little country jail
And I don't guess I'll ever live it down
I was sittin' at a red light when these two men came and got me
And said that I was speeding through their town

Well, they said,""tomorrow morning you can see the judge then go.""
They let me call one person on the phone
I thought I'd be there overnight so I just called my boss
To tell him I'd be off but not for long

Well, they motioned me inside a cell with seven other guys
One little barred up window in the rear
My cellmates said if they had let me bring some money in
We ought to send the jailer for some beer

Well, I had to pay him double 'cause he was the man in charge
And the jailer's job was not the best in town
Later on his wife brought hot bologna, eggs and gravy
The first day I was there I turned it down

Well, next morning they just let us sleep but I was up real early
Wonderin' when I'd get my release


Later on we got more hot bologna, eggs and gravy
And by now I wasn't quite so hard to please

Two days later when I thought that I had been forgotten
The sheriff came in chewin' on a straw
He said, ""where is the guy who thinks that this is indianapolis? 
I'd like to talk to him about the law.""
Well, I told him who I was and told him I was working steady
And I really should be gettin' on my way
That part about me bein' who I was did not impress him
He said, ""the judge'll be here any day.""

The jailer had a wife and let me tell you she was awful
But she brought that hot bologna every day
And after seven days she got to lookin' so much better
I asked her if she'd like to run away

The next mornin' that old judge took every nickel that I had
And he said, ""son, let this teach you not to race.""
The jailer's wife was smilin' from the window as I left
In thirty minutes I was out of state",A Week In A Country Jail,Tom T. Hall's Greatest Hits,1972,11,3:00,Track 'B3',Single,True
10,11,Johnny Cash,"Well, I woke up Sunday morning
With no way to hold my head that didn't hurt
And the beer I had for breakfast wasn't bad
So I had one more for dessert
Then I fumbled in my closet through my clothes
And found my cleanest dirty shirt
Then I washed my face and combed my hair
And stumbled down the stairs to meet the day

I'd smoked my mind the night before
With cigarettes and the songs I'd been pickin'
But I lit my first and watched a small kid
Playin' with a can that he was kicking
Then I walked across the street
And caught the Sunday smell of someone's fryin' chicken
And it took me back to somethin'
That I'd lost somewhere, somehow along the way

On a Sunday morning sidewalk
I'm wishing, Lord, that I was stoned
'Cause there's something in a Sunday
That makes a body feel alone
And there's nothin' short of dyin'
That's half as lonesome as the sound
Of a sleepin' city sidewalk
And Sunday mornin' comin' down

In the park I saw a daddy
With a laughin' little girl that he was swingin'
And I stopped beside a Sunday school
And listened to the songs they were singin'
Then I headed down the street
And somewhere far away a lonely bell was ringin'
And it echoed through the canyon
Like the disappearing dreams of yesterday

On a Sunday morning sidewalk
I'm wishing, Lord, that I was stoned
'Cause there's something in a Sunday
That makes a body feel alone
And there's nothin' short of dyin'
That's half as lonesome as the sound
Of a sleepin' city sidewalk
And Sunday mornin' comin' down",Sunday Morning Coming Down,Sunday Morning Coming Down,1973,11,4:08,Track 'B5',Single,True
11,12,Charley Pride,"Rain dripping off the brim of my hat
It sure is cold today
And here I am'a walking down sixty-six
Wish she hadn't done me that way

Sleeping under a table at a road side park
A man could wake up dead
But it sure seems warmer than it did
Sleepin in our king size bed

Is anybody goin to San Antone
Or Pheonix Arizona
Anyplace is alright as long as I 
Can forget I've ever known her

Wind whipping down the neck of my shirt
Like I aint got nothing on
But I'd rather fight the wind and rain
Than what I've been fighting at home

Yonder comes a truck with the US mail
People writing letters back home
Tomorrow she'll probably want me back
But I'll still be just as gone

Is anybody goin to San Antone
Or Pheonix Arizona
Anyplace is alright as long as I 
Can forget I've ever known her

Anyplace is alright as long as I
forget I've ever known her",Is Anybody Goin' To San Antone,Is Anybody Goin' To San Antone,1970,2,2:10,Track 'A',Single,True
